brand,ext_col,int_col,engine_liters,horsepower,num_gears,model_clean,fuel_type_Diesel,fuel_type_Flex_Fuel,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Hydrogen,fuel_type_not_provided,transmission_type_Automatic,transmission_type_CVT,transmission_type_Dual-Clutch,transmission_type_Manual,transmission_type_Other,transmission_type_Unknown,Accident,milage_scaled,miles_per_year_scaled,annual_mileage_scaled,car_age_scaled
10.393484164543693,10.268081004954913,9.91578407818929,2.7,325.0,10.0,10.541201026260447,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6912154935689095,0.1403310759969902,0.1557952834922228,0.08
10.452320830617433,10.268081004954913,10.403877069360023,2.0,248.0,8.0,10.222435765796154,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7967355932667141,0.21087283671933785,0.21403492222779733,0.14
10.373202203441569,10.450850099305423,10.450850099305423,6.2,455.0,8.0,11.052052119524742,False,False,True,False,False,False,False,False,False,True,False,False,1,0.5663430123889993,0.082686230248307,0.11027596588058204,0.04
10.682993872099683,10.171833696423976,10.403877069360023,0,395.0,8.0,10.765242907808044,False,False,False,True,False,False,True,False,False,False,False,False,1,0.6105310850974753,0.07148231753197892,0.07927747114902157,0.08
11.009386550056382,10.341819914271984,10.614408131081339,4.0,433.5,6.0,10.751113084457314,False,False,True,False,False,False,False,False,False,True,False,False,1,0.23674139007250572,0.0010509154752947076,0.0008004014049172101,0.16
10.134971162665794,10.171833696423976,10.403877069360023,3.6,310.0,8.0,10.356005825619137,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7822374182102619,0.37452972159518433,0.4438870045158053,0.06
10.452320830617433,10.621423062110566,10.608838200760644,3.0,425.0,6.0,10.379594996201547,False,False,True,False,False,False,False,False,False,True,False,False,1,0.7620289721314858,0.14029345372460497,0.1400778725539388,0.16
10.134971162665794,10.341819914271984,9.888500692406524,3.6,255.0,6.0,10.127788396350006,False,False,True,False,False,False,False,False,False,True,False,False,1,0.8240804449886535,0.10545522949586154,0.09839698946312093,0.38
10.373202203441569,10.341819914271984,10.403877069360023,3.6,310.0,9.0,10.408502074205932,False,False,True,False,False,False,True,False,False,False,False,False,1,0.573894219654785,0.13249811888638074,0.23594581033617662,0.02
11.009386550056382,10.341819914271984,10.403877069360023,3.6,300.0,7.0,10.318991629898179,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8361375230317881,0.16693539718370418,0.15955845459106874,0.26
10.328415627641236,10.449581946638865,10.403877069360023,3.5,295.0,6.0,10.301205534910464,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6626260103058116,0.1105387509405568,0.12268439538384346,0.08
10.671402579878045,10.309424334221116,10.403877069360023,0,455.0,1.0,10.456343965146125,False,False,False,False,False,False,True,False,False,False,False,False,0,0.8099639614516941,0.31414597441685477,0.3349724034119418,0.1
10.393484164543693,10.309424334221116,10.403877069360023,6.2,411.0,7.75,10.350753488006381,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8125285470733553,0.17470415213078871,0.17059708981435023,0.2
9.995217782027826,9.6726082900276,9.888500692406524,3.6,288.0,6.0,10.177515385209752,False,False,True,False,False,False,True,False,False,False,False,False,0,0.895367603874447,0.27335268193056006,0.26145348720521827,0.26
9.829005742889509,10.309424334221116,10.403877069360023,4.0,266.0,6.0,10.197796618169903,False,False,True,False,False,False,True,False,False,False,False,False,1,0.9185190703021809,0.35694854430746076,0.34353577521324635,0.24
10.393484164543693,10.428929820271518,10.403877069360023,3.5,365.0,10.0,10.389894037660136,False,False,True,False,False,False,True,False,False,False,False,False,1,0.4014680078044469,0.031109857035364934,0.055654791771199204,0.02
10.0534642129089,10.171833696423976,9.91578407818929,3.7,210.0,4.0,10.054362553191398,False,False,True,False,False,False,True,False,False,False,False,False,0,0.933100971053581,0.2908101329320291,0.2734771700953337,0.34
10.313723574207325,10.533630369670561,10.403877069360023,2.0,158.0,8.0,10.438292693968359,False,False,False,True,False,False,True,False,False,False,False,False,1,0.700327118620106,0.18945071482317533,0.22447907676869042,0.06
10.452320830617433,10.460861044584412,10.38681630556669,3.0,320.0,8.0,10.422898137120324,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7097278547035296,0.13633559066967646,0.14526041144004015,0.1
10.328415627641236,10.341819914271984,10.403877069360023,5.7,383.0,8.0,10.801851534942156,False,False,True,False,False,False,True,False,False,False,False,False,1,0.747864713489773,0.16048586477480384,0.16624846964375314,0.12
10.953263478380421,10.309424334221116,10.631026494749943,4.0,710.0,7.0,10.74102563740258,False,False,True,False,False,False,True,False,False,False,False,False,1,0.4720732417417387,0.02214597441685478,0.02444555945810336,0.08
10.452320830617433,10.341819914271984,9.888500692406524,2.0,240.0,8.0,10.311767702342552,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7109586609605941,0.07479034133661673,0.07287907676869042,0.2
10.671402579878045,10.39812823200612,10.343867108127474,0,455.0,1.0,10.456343965146125,False,False,False,False,False,False,True,False,False,False,False,False,1,0.671838187494821,0.08505535848650972,0.08800461615654792,0.12
11.009386550056382,10.39812823200612,9.91578407818929,2.9,255.0,6.0,10.144651565807907,False,False,True,False,False,False,False,False,False,True,False,False,0,0.7791161171842568,0.09676448457486832,0.09189302558956347,0.28
11.400676861267954,10.341819914271984,10.631026494749943,3.9,602.0,7.0,10.677521787502926,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6902473877269718,0.09921530689025045,0.10269282488710488,0.12
10.302896871906418,10.268081004954913,10.403877069360023,0,306.0,1.0,10.425671788132842,False,False,False,True,False,False,False,True,False,False,False,False,1,0.5929474104696918,0.05127163280662151,0.05450275965880582,0.1
10.443919369289933,10.309424334221116,10.403877069360023,3.0,349.0,8.0,10.4508778639903,False,False,True,False,False,False,True,False,False,False,False,False,1,0.575858584868241,0.04439428141459744,0.04716507777220271,0.1
10.393484164543693,10.309424334221116,10.403877069360023,2.3,275.0,7.0,10.405269601227074,False,False,True,False,False,False,False,False,False,True,False,False,1,0.49627352170986805,0.045899172310007515,0.06121424987456097,0.04
9.826617789770232,10.295195130558769,10.393848727810434,2.4,185.0,6.0,10.295195130558769,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8105801588523766,0.23663186606471032,0.24020933266432515,0.14
10.671402579878045,10.341819914271984,9.888500692406524,0,778.0,1.0,10.831460550874802,False,False,False,False,False,False,True,False,False,False,False,False,1,0.666872510032725,0.11452972159518435,0.12711991971901657,0.08
10.302896871906418,10.171833696423976,10.403877069360023,5.7,381.0,5.0,10.327254450909194,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7487318136101929,0.12556057185854028,0.1253410938283994,0.16
10.452320830617433,10.460861044584412,10.403594445499177,2.0,240.0,8.0,10.365673640188772,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6342071469283529,0.0725094055680963,0.07716206723532364,0.1
9.995217782027826,10.35031989313007,10.35031989313007,3.6,288.0,9.0,10.375786341890882,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8549037914435978,0.45643717080511664,0.48678775715002515,0.1
10.579482631846494,10.309424334221116,10.403877069360023,5.5,382.0,7.0,10.25171538328458,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8802814841761489,0.18735891647855532,0.17608690416457604,0.34
10.393484164543693,10.268081004954913,9.91578407818929,3.5,375.0,10.0,10.389894037660136,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7843039644788196,0.21740298828334945,0.22528850978424486,0.12
10.328415627641236,10.39812823200612,9.91578407818929,4.7,270.0,5.0,10.140664766126985,False,False,True,False,False,False,True,False,False,False,False,False,0,0.9137449093963145,0.22272385252069227,0.2081495233316608,0.38
10.452320830617433,10.309424334221116,10.489006694615263,4.4,445.0,8.0,10.518420373926391,False,False,True,False,False,False,True,False,False,False,False,False,0,0.8119562543082616,0.1738730419317327,0.1697842448569995,0.2
10.579482631846494,10.39812823200612,10.403877069360023,0,429.0,9.0,10.62886175848853,False,False,False,True,False,False,True,False,False,False,False,False,1,0.6075954954770416,0.08736832204665161,0.10346211741093829,0.06
10.317168259522003,10.497170182310255,10.398449644313757,3.8,291.0,8.0,10.432560732518915,False,False,True,False,False,False,True,False,False,False,False,False,1,0.558611841637917,0.11662904439428141,0.20772704465629704,0.02
9.69809687723899,10.341819914271984,10.195301876731362,3.2,215.0,5.0,10.152863710892108,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6635805345163753,0.027291572610985703,0.0252431510286001,0.38
10.637554106897483,10.177880320283018,9.888500692406524,6.7,350.0,6.0,10.398268612393991,True,False,False,False,False,False,True,False,False,False,False,False,1,0.9142721464842923,0.37334085778781034,0.36184465629703966,0.22
10.443919369289933,10.650985444160066,10.808065602345536,4.0,500.0,8.0,10.564741374156673,False,False,True,False,False,False,True,False,False,False,False,False,1,0.5688491526981027,0.08443942814145974,0.11261414952333167,0.04
10.134971162665794,10.309424334221116,10.403877069360023,6.2,420.0,8.0,10.479203818371023,False,False,True,False,False,False,True,False,False,False,False,False,0,0.7444739622607831,0.21871933784800604,0.24291520321123936,0.08
10.443919369289933,10.309424334221116,10.403877069360023,0,335.0,8.0,10.416791381326057,False,False,False,True,False,False,True,False,False,False,False,False,0,0.7375524310411697,0.17193378480060195,0.18324134470647266,0.1
10.393484164543693,10.171833696423976,9.91578407818929,0,188.0,7.75,10.02728773092753,False,False,False,True,False,False,True,False,False,False,False,False,0,0.778616593007975,0.24203160270880364,0.2580311088810838,0.1
9.963140463977494,10.341819914271984,10.403877069360023,3.7,239.0,4.0,9.980304440597187,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8401057964946844,0.16099473288186605,0.15307997992975414,0.28
10.00239979500431,10.322757375735916,10.371206054390164,2.5,187.0,6.0,10.371206054390164,False,False,True,False,False,False,True,False,False,False,False,False,1,0.573187763122141,0.06548344620015048,0.07751791269443051,0.06
10.393484164543693,10.39812823200612,9.91578407818929,5.0,395.0,8.0,10.327308558795695,False,True,False,False,False,False,True,False,False,False,False,False,1,0.7537453943691864,0.1685477802859293,0.17461113898645259,0.12
10.373202203441569,10.341819914271984,9.91578407818929,6.0,323.0,6.0,10.253310208024212,False,False,True,False,False,False,True,False,False,False,False,False,1,0.875361144612708,0.19045722126322312,0.17962870045158055,0.32
10.443919369289933,10.341819914271984,10.403877069360023,3.0,333.0,8.0,10.299175247564541,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7897435393560329,0.22747393313984735,0.23573507275464126,0.12
10.579482631846494,10.171833696423976,10.403877069360023,3.5,268.0,7.0,10.15478542167917,False,False,True,False,False,False,True,False,False,False,False,False,1,0.914352123751324,0.3201117918950876,0.3062255895634722,0.26
10.373202203441569,10.268081004954913,9.91578407818929,6.6,445.0,10.0,10.346950646765443,True,False,False,False,False,False,True,False,False,False,False,False,1,0.6303520452812964,0.14115876598946578,0.1882589061716006,0.04
10.313723574207325,10.39812823200612,10.403877069360023,0,285.0,4.5,10.24523722022767,False,False,False,True,False,False,True,False,False,False,False,False,1,0.33024448621200775,0.016888638073739654,0.030366281986954347,0.02
10.579482631846494,10.341819914271984,9.888500692406524,3.5,302.0,7.0,10.15478542167917,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7665305831558701,0.14566089791823428,0.1454466633216257,0.16
10.036617827854547,10.309424334221116,10.403877069360023,3.5,310.0,6.0,10.300345330327314,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8345803030156428,0.2567469275144219,0.2565603612644255,0.16
10.313723574207325,10.228399937532346,10.403877069360023,3.6,285.0,8.0,10.509379386090847,False,False,True,False,False,False,True,False,False,False,False,False,1,0.5425186376679308,0.040331075996990214,0.04465629703963874,0.08
11.009386550056382,10.341819914271984,10.403877069360023,4.0,502.0,7.0,11.053474226073064,False,False,True,False,False,False,True,False,False,False,False,False,1,0.34385746522812966,0.012415349887133182,0.01655795283492223,0.04
10.1045489390793,10.268081004954913,10.403877069360023,2.0,260.0,5.0,10.184945254084132,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7115726404368553,0.04837781613774177,0.04540893125940793,0.32
10.302896871906418,10.39812823200612,10.403877069360023,2.0,200.0,1.0,10.331026118405198,False,False,True,False,False,False,False,True,False,False,False,False,0,0.5949955815823375,0.0627464258841234,0.069568489713999,0.08
9.971246322150952,10.341819914271984,10.530531780655556,2.0,315.0,7.0,10.368398785661201,False,False,True,False,False,False,True,False,False,False,False,False,1,0.28426632862864565,0.007276147479307751,0.009703963873557452,0.04
10.373202203441569,10.228399937532346,10.403877069360023,5.3,320.0,6.0,10.106133301397508,False,True,False,False,False,False,True,False,False,False,False,False,0,0.7615242338400657,0.09648665856340799,0.09265770195684898,0.24
10.373202203441569,10.364928961173838,10.614550895938658,3.6,310.0,8.0,10.250971621558696,False,False,True,False,False,False,True,False,False,False,False,False,1,0.5426642321971843,0.033525206922498114,0.035568489713999,0.1
10.443919369289933,10.341819914271984,9.888500692406524,2.0,248.0,7.0,10.185625340255031,False,False,True,False,False,False,True,False,False,False,False,False,0,0.747864713489773,0.18735891647855532,0.19969894631209234,0.1
10.637554106897483,10.393922296539095,10.403877069360023,5.7,395.0,8.0,10.510453282791474,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6662146243617632,0.11390218209179834,0.12642247867536377,0.08
10.579482631846494,10.341819914271984,9.91578407818929,3.5,302.0,4.0,10.299458463015624,False,False,False,False,False,True,True,False,False,False,False,False,1,0.8395460318330287,0.07471524642588412,0.06826011038635224,0.62
10.373202203441569,10.171833696423976,9.91578407818929,6.2,490.0,8.0,11.052052119524742,False,False,True,False,False,False,True,False,False,False,False,False,1,0.4109054401977602,0.016476674191121143,0.019421374811841446,0.06
10.302896871906418,10.341819914271984,10.403877069360023,3.5,295.0,8.0,10.37621774042687,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7951177061043754,0.23788025368160806,0.24652945308580032,0.12
9.69809687723899,10.309424334221116,10.403877069360023,3.6,287.0,9.0,10.379240902377354,False,False,True,False,False,False,True,False,False,False,False,False,1,0.6500037727970681,0.09947328818660646,0.11038635223281486,0.08
10.579482631846494,10.309424334221116,10.489006694615263,2.0,208.0,7.0,10.925623193939153,False,False,True,False,False,False,True,False,False,False,False,False,1,0.5597651601853874,0.03875094055680963,0.041144004014049176,0.1
10.671402579878045,10.309424334221116,10.403877069360023,0,534.0,1.0,10.831460550874802,False,False,False,False,False,False,True,False,False,False,False,False,1,0.7013810228007583,0.1527464258841234,0.16959357752132465,0.08
9.963140463977494,9.737078243829664,9.888500692406524,6.0,316.0,5.0,10.120497808023714,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8417973078200268,0.11108830973390793,0.10317069744104365,0.42
10.452320830617433,10.171833696423976,10.403877069360023,3.0,230.0,6.0,10.009015957367577,False,False,True,False,False,False,True,False,False,False,False,False,0,0.8648735304562508,0.19789315274642588,0.18823020572002008,0.28
10.452320830617433,10.309424334221116,10.489006694615263,3.0,230.0,6.0,10.25117317650266,False,False,True,False,False,False,True,False,False,False,False,False,1,0.808951697925845,0.10333584148482568,0.09698645258404416,0.34
10.328415627641236,10.689434116672228,10.343867108127474,3.5,295.0,10.0,10.438549090996379,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7836715939642799,0.2162614210469741,0.22410436527847466,0.12
9.971246322150952,10.39812823200612,10.38681630556669,0,205.0,1.0,10.414118279330113,False,False,False,False,False,False,True,False,False,False,False,False,1,0.341494009076714,0.018615500376222723,0.033437029603612646,0.02
11.009386550056382,10.171833696423976,10.403877069360023,3.0,379.0,8.0,11.085200522755596,False,False,True,False,False,False,True,False,False,False,False,False,1,0.5832408238743102,0.05684574868322046,0.06301053687907678,0.08
10.393484164543693,10.309424334221116,9.888500692406524,2.0,245.0,6.0,10.25416269931931,False,False,True,False,False,False,True,False,False,False,False,False,0,0.8330704828344827,0.2535415099071984,0.2533543401906673,0.16
10.452320830617433,10.309424334221116,10.403877069360023,3.0,300.0,6.0,10.046860233535616,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8207625380745008,0.13701279157261098,0.1302344204716508,0.28
11.009386550056382,10.171833696423976,10.403877069360023,3.2,280.0,6.0,10.309719950408992,False,False,True,False,False,False,False,False,False,True,False,False,1,0.7335477526457884,0.04936042136945071,0.045897441043652794,0.38
10.443919369289933,10.341819914271984,10.403877069360023,4.0,560.0,8.0,10.719501844271775,False,False,True,False,False,False,True,False,False,False,False,False,0,0.7816013714335309,0.1349955537314454,0.13176116407425992,0.2
10.372573608028334,10.364928961173838,10.614550895938658,5.3,355.0,9.0,10.475007448810775,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7798800274670418,0.24458991723100074,0.2607606623181134,0.1
10.443919369289933,10.39812823200612,10.403877069360023,2.0,220.0,8.0,9.929327048566238,False,True,False,False,False,False,True,False,False,False,False,False,1,0.8190266261238869,0.18442301114987347,0.18010235825388862,0.2
10.393484164543693,10.309424334221116,9.91578407818929,3.5,310.0,8.0,10.38068803771812,False,False,True,False,False,False,True,False,False,False,False,False,0,0.8802814841761489,0.3378480060195636,0.3335006522829905,0.18
10.0534642129089,10.228399937532346,9.888500692406524,3.9,175.0,8.0,10.24051740375456,False,False,True,False,False,False,True,False,False,False,False,False,0,0.7884198315527852,0.06794909542971177,0.06285639739086804,0.44
10.302896871906418,10.3859026157135,10.403877069360023,3.5,270.0,6.0,10.455835111062964,False,False,True,False,False,False,True,False,False,False,False,False,1,0.7092140543772506,0.13575244544770507,0.1446382338183643,0.1
10.373202203441569,10.39812823200612,10.403877069360023,5.7,350.0,6.0,10.279521373115932,False,False,True,False,False,False,False,False,False,True,False,False,1,0.7316461612453761,0.046227023540793284,0.04285499247365781,0.4
10.313723574207325,10.621423062110566,10.403877069360023,3.6,285.0,8.0,10.438292693968359,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8045144757835293,0.13816056028245646,0.13279819367787257,0.24
10.372573608028334,10.228399937532346,10.343867108127474,4.8,295.0,8.0,10.573994708361223,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8693547716868185,0.19253197893152746,0.18230466633216258,0.3
9.829005742889509,10.341819914271984,10.403877069360023,1.6,109.0,1.0,10.243314482959489,False,False,True,False,False,False,False,True,False,False,False,False,0,0.8129057609466351,0.1928547780285929,0.1902615153035625,0.18
10.21667445162606,10.39812823200612,9.888500692406524,4.6,239.0,4.0,10.000103737338728,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8738577180056911,0.1451689582050756,0.13491500250878075,0.42
10.373202203441569,10.252783054521695,10.403877069360023,3.6,335.0,6.0,10.208738808717372,False,False,True,False,False,False,False,False,False,True,False,False,1,0.6594002574494447,0.06696764484574867,0.06780873055694933,0.14
10.302896871906418,10.39812823200612,9.91578407818929,5.7,381.0,6.0,10.338117450324239,False,False,True,False,False,False,True,False,False,False,False,False,0,0.6704303541305144,0.11798344620015049,0.13095835423983945,0.08
9.506229366126979,10.252783054521695,10.403877069360023,1.6,172.0,6.0,9.646217734018654,False,False,True,False,False,False,False,False,False,True,False,False,1,0.8282287445992108,0.14581640331075998,0.13862097340692425,0.28
10.452320830617433,10.171833696423976,9.91578407818929,2.0,240.0,8.0,10.009015957367577,False,False,True,False,False,False,True,False,False,False,False,False,1,0.8114082691107986,0.1730809220876941,0.16900953336678373,0.2
9.983693967399624,10.309424334221116,9.91578407818929,3.0,300.0,7.0,10.311671175416926,False,False,True,False,False,False,True,False,False,False,False,False,0,0.8399924798838664,0.3022385252069225,0.3068740592072253,0.14
10.372573608028334,10.39812823200612,10.403877069360023,6.2,420.0,10.0,10.475007448810775,False,False,True,False,False,False,True,False,False,False,False,False,1,0.519213944563438,0.08389766741911212,0.14952333166081286,0.02
